query_id,global_query_index,base_margin_decile,domains,prompt_token_count,preferred_token_count,rejected_token_count,base_margin,base_correct,pair_best_method,lgsd_small_margin,lgsd_small_gain_vs_base,lgsd_small_correct,lgsd_medium_margin,lgsd_medium_gain_vs_base,lgsd_medium_correct,lgsd_large_margin,lgsd_large_gain_vs_base,lgsd_large_correct,lgsd_high_margin,lgsd_high_gain_vs_base,lgsd_high_correct,opsd_margin,opsd_gain_vs_base,opsd_correct,lgsd_large_minus_opsd
arena-pref:heldout:000455,455,4,code;complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,2232,353,559,-0.07411857267678235,False,LGSD-Small,0.01183275206549217,0.08595132474227452,True,-0.059508117152042406,0.01461045552473994,False,-0.10513161268626048,-0.031013040009478132,False,-0.14453220635661146,-0.07041363367982911,False,-0.0015816512448547648,0.07253692143192758,False,-0.10354996144140571
arena-pref:heldout:000456,456,9,complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,61,782,736,0.4663432554515732,True,LGSD-Large,0.48405127116786245,0.01770801571628927,True,0.497846822909382,0.0315035674578088,True,0.511530530727123,0.045187275275549776,True,0.4601082853648974,-0.006234970086675784,True,0.44974712795003907,-0.016596127501534108,True,0.061783402777083885
arena-pref:heldout:000457,457,3,code;complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,40,707,465,-0.20901111898613556,False,LGSD-Small,-0.19627434736229987,0.012736771623835685,False,-0.20883537138502484,0.00017574760111072063,False,-0.278633277821009,-0.06962215883487344,False,-0.26706470586913045,-0.05805358688299489,False,-0.20161808286191318,0.007393036124222374,False,-0.07701519495909581
arena-pref:heldout:000458,458,8,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,80,595,406,0.3053211458659937,True,LGSD-Medium,0.45256064831433296,0.14723950244833928,True,0.5089215382808394,0.20360039241484573,True,0.4338367739610831,0.12851562809508943,True,0.4650065415149425,0.1596853956489488,True,0.4288946577860835,0.1235735119200898,True,0.004942116174999622
arena-pref:heldout:000459,459,9,creativity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,39,578,420,0.5097820829610531,True,LGSD-Medium,1.2798665099961888,0.7700844270351357,True,1.3040924918142844,0.7943104088532313,True,1.0852066839717525,0.5754246010106994,True,0.961680719451351,0.45189863649029793,True,0.8983272673958391,0.38854518443478603,True,0.18687941657591334
arena-pref:heldout:000460,460,2,domain_knowledge;real_world;technical_accuracy,19,188,277,-0.4096099771985592,False,OPSD,-0.6108826328069259,-0.2012726556083667,False,-0.7899087578005595,-0.3802987806020003,False,-0.8353182088487279,-0.4257082316501687,False,-0.4913756165950196,-0.08176563939646042,False,-0.4272312776258038,-0.017621300427244635,False,-0.40808693122292405
arena-pref:heldout:000461,461,4,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,15,519,407,-0.07463476045920436,False,OPSD,-0.11065773881465435,-0.036022978355449986,False,-0.13383185292429367,-0.05919709246508931,False,-0.14624091392432903,-0.07160615346512467,False,-0.10761032927630154,-0.03297556881709718,False,-0.10439859625308201,-0.029763835793877647,False,-0.04184231767124702
arena-pref:heldout:000462,462,5,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,180,490,130,-0.034621031505159494,False,LGSD-High,-0.6258756377071937,-0.5912546062020342,False,-0.7762517791340826,-0.7416307476289231,False,-0.9196355568183647,-0.8850145253132052,False,-0.4737457158614178,-0.4391246843562583,False,-0.5270069310953329,-0.4923858995901734,False,-0.3926286257230318
arena-pref:heldout:000463,463,7,domain_knowledge;real_world;specificity;technical_accuracy,23,510,306,0.19474097482519204,True,LGSD-Medium,0.28284741195977914,0.0881064371345871,True,0.28401961108438334,0.0892786362591913,True,0.22198683296153754,0.027245858136345502,True,0.19825540929058805,0.0035144344653960102,True,0.2165204565509472,0.021779481725755168,True,0.0054663764105903345
arena-pref:heldout:000464,464,7,code;complexity;domain_knowledge;math;problem_solving;real_world;specificity;technical_accuracy,32,881,696,0.12825107743990893,True,LGSD-Large,0.21157273305319868,0.08332165561328975,True,0.21946780906537977,0.09121673162547084,True,0.2565794076941579,0.12832833025424895,True,0.16841527649444488,0.04016419905453594,True,0.13728293744278497,0.009031860002876035,True,0.11929647025137291
arena-pref:heldout:000465,465,3,real_world;specificity;technical_accuracy,15,84,192,-0.16807854175567627,False,LGSD-High,-0.5353397840545293,-0.36726124229885304,False,-0.8299009402592978,-0.6618223985036216,False,-1.051262092022669,-0.8831835502669927,False,-0.3312053907485235,-0.16312684899284724,False,-0.4293431923502964,-0.2612646505946201,False,-0.6219188996723726
arena-pref:heldout:000466,466,5,creativity;domain_knowledge;real_world;specificity,32,126,271,0.01183837370469476,True,LGSD-Medium,-0.48196939499552904,-0.4938077687002238,False,-0.21641421174218234,-0.2282525854468771,False,-0.7568673978600096,-0.7687057715647043,False,-0.617595473080411,-0.6294338467851057,False,-0.48868964224353784,-0.5005280159482326,False,-0.2681777556164717
arena-pref:heldout:000467,467,10,domain_knowledge;instruction_following;specificity;technical_accuracy,28,175,9,1.9118661898658391,True,OPSD,0.953651621985057,-0.9582145678807821,True,0.12811399671766477,-1.7837521931481743,True,-1.3249520123194132,-3.236818202185252,False,1.155340578593905,-0.7565256112719341,True,1.324194190615699,-0.58767199925014,True,-2.6491462029351123
arena-pref:heldout:000468,468,4,creativity;domain_knowledge;problem_solving;real_world;specificity,20,632,478,-0.07485808594285825,False,LGSD-Small,0.34666527959794213,0.4215233655408004,True,0.30196159934411626,0.3768196852869745,True,0.33952879511724743,0.4143868810601057,True,0.16096466682793298,0.23582275277079123,True,0.26504428725987395,0.3399023732027322,True,0.07448450785737348
arena-pref:heldout:000469,469,5,code;complexity;domain_knowledge;real_world;specificity;technical_accuracy,81,348,474,-0.022172438323055488,False,LGSD-Large,-0.2694846270786142,-0.24731218875555872,False,-0.08614868516226837,-0.06397624683921288,False,-0.014140991600566144,0.008031446722489344,False,-0.1623299457994627,-0.1401575074764072,False,-0.12644100952370452,-0.10426857120064903,False,0.11230001792313837
arena-pref:heldout:000470,470,4,complexity;creativity;domain_knowledge;instruction_following;real_world;specificity,248,922,781,-0.12497596892286644,False,LGSD-Large,-0.3509032117760609,-0.22592724285319443,False,-0.22325142351131677,-0.09827545458845033,False,-0.21548290239123702,-0.09050693346837058,False,-0.334853403361814,-0.20987743443894757,False,-0.4042446287609478,-0.27926865983808136,False,0.18876172636971078
arena-pref:heldout:000471,471,2,other,2185,575,481,-0.38281746413385964,False,LGSD-High,-0.5409552952472377,-0.1581378311133781,False,-0.5875624249156685,-0.20474496078180882,False,-0.564124824663921,-0.18130736053006136,False,-0.5114841785377462,-0.12866671440388655,False,-0.5743821168947983,-0.1915646527609387,False,0.010257292230877346
arena-pref:heldout:000472,472,8,other,54,127,64,0.3270311158473098,True,LGSD-Large,0.8432725114146553,0.5162413955673455,True,1.4968909747957246,1.1698598589484148,True,1.8924178926963506,1.5653867768490408,True,1.0300322780458946,0.7030011621985848,True,0.8651362892210956,0.5381051733737858,True,1.027281603475255
arena-pref:heldout:000473,473,6,domain_knowledge;real_world;specificity;technical_accuracy,24,538,432,0.04030111169874151,True,LGSD-Large,0.21117532491257207,0.17087421321383056,True,0.3200294700483636,0.27972835834962206,True,0.34954208927543196,0.30924097757669045,True,0.2589625176624475,0.21866140596370598,True,0.2160034074150432,0.1757022957163017,True,0.13353868186038875
arena-pref:heldout:000474,474,5,code;instruction_following,1313,821,535,-0.011086883431150052,False,LGSD-Large,0.17770612605226244,0.1887930094834125,True,0.1485382653409577,0.15962514877210776,True,0.22558175190249008,0.23666863533364013,True,0.1888983372148062,0.19998522064595625,True,0.16272559173499568,0.17381247516614573,True,0.0628561601674944
arena-pref:heldout:000475,475,6,creativity;real_world,40,241,55,0.042250366095820224,True,LGSD-Large,0.481676541576292,0.4394261754804718,True,0.5519258073931232,0.509675441297303,True,1.3778505395107201,1.3356001734149,True,0.9301689119169914,0.8879185458211711,True,1.2492347849669971,1.206984418871177,True,0.12861575454372298
arena-pref:heldout:000476,476,7,instruction_following,540,329,600,0.21844489253159116,True,LGSD-Medium,-0.012148008288583423,-0.23059290082017458,False,0.20356521867328858,-0.014879673858302578,True,0.17861715878155215,-0.03982773375003901,True,0.05142939426495552,-0.16701549826663564,True,0.07667699823505125,-0.1417678942965399,True,0.1019401605465009
arena-pref:heldout:000477,477,7,domain_knowledge;instruction_following;math;real_world;specificity;technical_accuracy,25,373,630,0.1935205775172899,True,LGSD-Medium,0.2659119901263849,0.07239141260909498,True,0.3357443471407199,0.14222376962342997,True,0.27345622313611584,0.07993564561882593,True,0.2522268419473941,0.05870626443010418,True,0.31927019702286874,0.12574961950557884,True,-0.0458139738867529
arena-pref:heldout:000478,478,2,domain_knowledge;real_world,35,411,330,-0.2956085164155139,False,LGSD-High,-0.6504965773094968,-0.35488806089398295,False,-0.62337379966049,-0.3277652832449761,False,-0.6405218116373805,-0.34491329522186664,False,-0.5324261120899778,-0.23681759567446392,False,-0.6375942296882668,-0.34198571327275296,False,-0.002927581949113689
arena-pref:heldout:000479,479,8,other,11,262,155,0.2750087918861839,True,LGSD-Medium,0.5983692576397348,0.32336046575355093,True,0.6767994290530113,0.4017906371668274,True,0.4526530343539257,0.1776442424677418,True,0.34235714891514046,0.06734835702895658,True,0.39745939724905055,0.12245060536286667,True,0.055193637104875126
arena-pref:heldout:000480,480,2,code;instruction_following,110,319,380,-0.36793134249076853,False,LGSD-Medium,-0.3203297281005637,0.04760161439020483,False,-0.23731533845763964,0.1306160040331289,False,-0.425408259572575,-0.05747691708180647,False,-0.45325901350591913,-0.0853276710151506,False,-0.41096276064710513,-0.0430314181563366,False,-0.014445498925469868
arena-pref:heldout:000481,481,6,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,19,547,678,0.10752904194819102,True,LGSD-High,0.09436823320888421,-0.013160808739306806,True,0.07688804399824933,-0.030640997949941684,True,0.052440934026590336,-0.05508810792160068,True,0.12482973372267736,0.017300691774486343,True,-0.02909241273570018,-0.1366214546838912,False,0.08153334676229052
arena-pref:heldout:000482,482,1,code;domain_knowledge;real_world;specificity;technical_accuracy,18,671,456,-0.6171282583533866,False,OPSD,-0.6878536240547801,-0.07072536570139354,False,-0.9495971682904066,-0.33246890993702005,False,-0.9516405084383928,-0.3345122500850062,False,-0.7057118506532191,-0.08858359229983248,False,-0.6862204397638243,-0.06909218141043771,False,-0.26542006867456847
arena-pref:heldout:000483,483,9,creativity;domain_knowledge;real_world;specificity,31,823,602,0.42732918946824827,True,LGSD-Large,0.8367587285826334,0.4094295391143852,True,1.0273483666486558,0.6000191771804075,True,1.073725626174277,0.6463964367060286,True,0.802996736235301,0.3756675467670527,True,0.7886196761106015,0.3612904866423532,True,0.28510595006367545
arena-pref:heldout:000484,484,6,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,97,631,883,0.08150437552103235,True,LGSD-Large,0.19260105346099865,0.1110966779399663,True,0.22336018267490243,0.14185580715387008,True,0.25857135686856547,0.17706698134753313,True,0.1718104547653695,0.09030607924433715,True,0.17995677560094647,0.09845240007991413,True,0.078614581267619
arena-pref:heldout:000485,485,2,domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,100,312,436,-0.3707494356020342,False,LGSD-High,-0.9459819176762954,-0.5752324820742611,False,-1.0522213315885225,-0.6814718959864883,False,-1.2932074610639028,-0.9224580254618686,False,-0.7841884335527081,-0.41343899795067385,False,-0.8311567734449339,-0.46040733784289967,False,-0.46205068761896895
arena-pref:heldout:000486,486,4,domain_knowledge;real_world;specificity;technical_accuracy,105,196,234,-0.08164931749270332,False,LGSD-Large,0.1718324377298477,0.253481755222551,True,0.2914951950930269,0.3731445125857302,True,0.4553823770496126,0.5370316945423159,True,0.11548258067632888,0.1971318981690322,True,0.20383881807285675,0.2854881355655601,True,0.25154355897675584
arena-pref:heldout:000487,487,10,creativity;domain_knowledge;problem_solving;real_world,26,374,55,1.4394211947599196,True,LGSD-Large,3.53547148475035,2.0960502899904303,True,3.7170120116861107,2.277590816926191,True,4.680229895892628,3.2408087011327087,True,3.6045049402165543,2.1650837454566347,True,3.0727348592829573,1.6333136645230377,True,1.607495036609671
arena-pref:heldout:000488,488,6,domain_knowledge;real_world,10,632,608,0.061596526494429704,True,LGSD-Large,0.027722871716541864,-0.03387365477788784,True,0.004671034655675976,-0.05692549183875373,True,0.035831745428533734,-0.02576478106589597,True,0.007641408659472937,-0.05395511783495677,True,0.004959202424277498,-0.056637324070152206,True,0.030872543004256237
arena-pref:heldout:000489,489,6,domain_knowledge;real_world;specificity;technical_accuracy,111,216,58,0.09048254523392996,True,LGSD-Medium,-0.06424850613678101,-0.15473105137071097,False,0.5658542577029797,0.47537171246904975,True,0.43635294842385086,0.3458704031899209,True,0.2925418284965504,0.20205928326262046,True,0.031894421973295284,-0.05858812326063467,True,0.4044585264505556
arena-pref:heldout:000490,490,5,code;complexity;creativity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,3546,421,396,-0.03622718456739393,False,LGSD-Small,0.22089019408967725,0.2571173786570712,True,0.18832485653902808,0.22455204110642202,True,0.20839459122867576,0.2446217757960697,True,0.1239115452737245,0.16013872984111843,True,0.13041718367259914,0.16664436823999307,True,0.07797740755607663
arena-pref:heldout:000491,491,8,real_world;specificity;technical_accuracy,58,83,229,0.2768270657428431,True,LGSD-Large,1.2714316183007823,0.9946045525579392,True,1.2616778717065098,0.9848508059636667,True,1.4573410705720549,1.1805140048292118,True,0.890408234499164,0.6135811687563208,True,0.6713771410641178,0.39455007532127473,True,0.785963929507937
arena-pref:heldout:000492,492,1,complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,34,97,390,-0.8705534480974974,False,OPSD,-1.8703861913194486,-0.9998327432219513,False,-2.422174588353931,-1.5516211402564335,False,-2.2935201233983067,-1.4229666753008092,False,-1.6251142252257282,-0.7545607771282309,False,-1.54823472413505,-0.6776812760375527,False,-0.7452853992632567
arena-pref:heldout:000493,493,4,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,61,605,344,-0.09749662972816286,False,LGSD-Large,-0.28512024957355153,-0.18762361984538867,False,-0.292970845324934,-0.19547421559677114,False,-0.22008741587005232,-0.12259078614188945,False,-0.2956575632049513,-0.19816093347678843,False,-0.23386257591555493,-0.13636594618739206,False,0.01377516004550261
arena-pref:heldout:000494,494,9,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,192,708,429,0.5471586987048294,True,LGSD-Large,0.43014073173134415,-0.11701796697348521,True,0.5850907056684207,0.037932006963591336,True,0.6157314940238525,0.06857279531902316,True,0.5283190526521822,-0.018839646052647208,True,0.5514384118021698,0.004279713097340432,True,0.06429308222168273
arena-pref:heldout:000495,495,8,domain_knowledge;real_world;technical_accuracy,18,384,121,0.26104231716515947,True,LGSD-Small,0.9708951355340396,0.7098528183688801,True,0.8014665759956214,0.540424258830462,True,0.8565548807793086,0.5955125636141492,True,0.5739778153003083,0.31293549813514887,True,0.5255722332920252,0.2645299161268657,True,0.33098264748728345
arena-pref:heldout:000496,496,5,code;domain_knowledge;specificity;technical_accuracy,19,374,276,0.026491254593506874,True,LGSD-Medium,0.25497043105989214,0.22847917646638527,True,0.29510940722344525,0.2686181526299384,True,0.2653956952450174,0.2389044406515105,True,-0.007525971533946851,-0.034017226127453726,False,0.004847134673890308,-0.021644119919616567,True,0.2605485605711271
arena-pref:heldout:000497,497,9,instruction_following,295,558,612,0.5183541216278238,True,OPSD,0.6771742931127098,0.15882017148488603,True,0.6943684215412951,0.17601429991347128,True,0.7442562268953046,0.22590210526748078,True,0.6492848040407628,0.13093068241293904,True,0.76760200134139,0.2492478797135662,True,-0.023345774446085432
arena-pref:heldout:000498,498,8,creativity;domain_knowledge;real_world,16,338,88,0.27076092543558383,True,LGSD-Large,0.5948376009193654,0.3240766754837816,True,0.9659947835995086,0.6952338581639248,True,1.0691741155385333,0.7984131901029494,True,0.6989511422664645,0.42819021683088065,True,0.7030049347633827,0.43224400932779883,True,0.3661691807751506
arena-pref:heldout:000499,499,4,domain_knowledge;instruction_following;math;real_world;specificity;technical_accuracy,25,187,239,-0.11147936695365102,False,OPSD,-0.290212373373116,-0.178733006419465,False,-0.31407434053250105,-0.20259497357885003,False,-0.38475749056969755,-0.27327812361604653,False,-0.30083922886617465,-0.18935986191252363,False,-0.18211049156350279,-0.07063112460985177,False,-0.20264699900619476
arena-pref:heldout:000500,500,7,complexity;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,33,486,225,0.17794985563176158,True,LGSD-Large,0.39513198726952337,0.2171821316377618,True,0.4187275400671939,0.24077768443543235,True,0.4702347257009749,0.29228487006921333,True,0.3941186135688436,0.216168757937082,True,0.3312760130956831,0.15332615746392153,True,0.1389587126052918
arena-pref:heldout:000501,501,5,creativity;domain_knowledge;real_world;specificity,24,743,705,0.00841268582741539,True,LGSD-Large,0.18808452143068832,0.17967183560327293,True,0.2625727798234554,0.25416009399604,True,0.2695541022370369,0.2611414164096215,True,0.08431846455742198,0.07590577873000659,True,0.08038968267513913,0.07197699684772374,True,0.18916441956189778
arena-pref:heldout:000502,502,7,code;complexity;domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,676,617,680,0.12409544673453793,True,LGSD-Large,0.45459131203476044,0.3304958653002225,True,0.4983737576324932,0.37427831089795527,True,0.5570798103570005,0.43298436362246256,True,0.38281655288399524,0.2587211061494573,True,0.43581510525275285,0.3117196585182149,True,0.12126470510424764
arena-pref:heldout:000503,503,3,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,42,329,317,-0.2675680936662457,False,OPSD,-0.16329350188529812,0.10427459178094756,False,-0.24310989286977902,0.024458200796466656,False,-0.32829751760170733,-0.06072942393546166,False,-0.22973144642955345,0.03783664723669222,False,-0.11583114596883504,0.15173694769741064,False,-0.2124663716328723
arena-pref:heldout:000504,504,5,code;complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,43,1566,1350,-0.005332538414732302,False,LGSD-Small,-0.11103625164787123,-0.10570371323313893,False,-0.11809524156124662,-0.11276270314651432,False,-0.12681135550312617,-0.12147881708839386,False,-0.14238555611017267,-0.13705301769544037,False,-0.17147963858807835,-0.16614710017334605,False,0.04466828308495219
arena-pref:heldout:000505,505,3,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,46,455,891,-0.2831852556643766,False,LGSD-Small,-0.537474112502977,-0.2542888568386005,False,-0.6078202609453881,-0.3246350052810115,False,-0.6504307946735264,-0.3672455390091498,False,-0.5788911252976804,-0.2957058696333038,False,-0.560890297302727,-0.2777050416383504,False,-0.08954049737079939
arena-pref:heldout:000506,506,8,creativity;problem_solving;real_world;specificity,83,429,264,0.34985139153220435,True,LGSD-Medium,0.17821528583695567,-0.17163610569524868,True,0.2512502581367402,-0.09860113339546417,True,0.038481019871496436,-0.3113703716607079,True,0.08378186814990674,-0.2660695233822976,True,0.12165719034510625,-0.2281942011870981,True,-0.08317617047360981
arena-pref:heldout:000507,507,4,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,300,385,427,-0.05775384137496964,False,LGSD-Small,-0.09062842104519736,-0.03287457967022772,False,-0.18793479638427574,-0.1301809550093061,False,-0.288063495514975,-0.23030965414000537,False,-0.14355811593581796,-0.08580427456084833,False,-0.14599899201030697,-0.08824515063533733,False,-0.14206450350466804
arena-pref:heldout:000508,508,1,complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,35,27,155,-1.0205053450243733,False,LGSD-High,-2.6251213265148974,-1.604615981490524,False,-2.941554781641442,-1.9210494366170685,False,-3.928417478354031,-2.907912133329658,False,-2.6080117730399333,-1.58750642801556,False,-3.1196767061841952,-2.099171361159822,False,-0.8087407721698359
arena-pref:heldout:000509,509,7,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,1559,898,633,0.20614509218923582,True,LGSD-Large,0.44586317917298157,0.23971808698374575,True,0.4825123692359783,0.27636727704674247,True,0.5949854803574719,0.3888403881682361,True,0.39417753533774746,0.18803244314851164,True,0.41272871451268034,0.20658362232344452,True,0.18225676584479156
arena-pref:heldout:000510,510,4,other,208,436,318,-0.1224825850925817,False,LGSD-Large,-0.09034211664066083,0.03214046845192087,False,-0.02193883817515463,0.10054374691742707,False,0.13918424801339224,0.26166683310597394,True,0.04927724906270292,0.17175983415528462,True,0.09527392844390059,0.2177565135364823,True,0.04391031956949165
arena-pref:heldout:000511,511,4,complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity,120,229,224,-0.07689793185747495,False,LGSD-Medium,-0.4232795059271921,-0.34638157406971715,False,-0.2989424028325214,-0.22204447097504643,False,-0.3979714139134005,-0.32107348205592556,False,-0.3319648676043516,-0.25506693574687667,False,-0.3304975653765576,-0.25359963351908266,False,-0.0674738485368429
arena-pref:heldout:000512,512,8,code;complexity;instruction_following;real_world;specificity;technical_accuracy,48,251,43,0.310395461949893,True,LGSD-High,-0.29615771250255185,-0.6065531744524448,False,-0.5104933655384591,-0.8208888274883521,False,-0.8875647806142686,-1.1979602425641616,False,0.2311348775048787,-0.07926058444501427,True,-0.17051073306021913,-0.4809061950101121,False,-0.7170540475540494
arena-pref:heldout:000513,513,10,domain_knowledge;real_world;specificity,62,205,28,1.3444423967952925,True,OPSD,2.659095112870379,1.3146527160750865,True,2.6179461861321323,1.2735037893368397,True,2.5293555734880298,1.1849131766927372,True,2.632294865518497,1.2878524687232042,True,3.0749287223151334,1.7304863255198408,True,-0.5455731488271036
arena-pref:heldout:000514,514,9,creativity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,264,432,248,0.4063339939823858,True,LGSD-Large,1.0246746699584999,0.6183406759761141,True,1.1377398318287288,0.731405837846343,True,1.3670795472292063,0.9607455532468205,True,0.9304784853968286,0.5241444914144429,True,0.8545724075185217,0.4482384135361359,True,0.5125071397106846
arena-pref:heldout:000515,515,10,domain_knowledge;real_world;specificity;technical_accuracy,25,185,55,0.7333045715781923,True,LGSD-Medium,0.449919321496012,-0.2833852500821803,True,1.4644483280416205,0.7311437564634282,True,1.387926648114179,0.6546220765359867,True,0.7937184298653568,0.0604138582871645,True,0.8305061443431958,0.09720157276500352,True,0.5574205037709832
arena-pref:heldout:000516,516,1,creativity;specificity,14,60,138,-0.7104486797166909,False,OPSD,-0.8832100743832796,-0.17276139466658869,False,-1.1632130719613336,-0.4527643922446427,False,-1.5670079770295513,-0.8565592973128604,False,-1.1424155387325565,-0.4319668590158656,False,-0.6544853265734689,0.05596335314322198,False,-0.9125226504560824
arena-pref:heldout:000517,517,10,instruction_following;problem_solving;real_world;specificity,67,143,7,4.685103425017365,True,OPSD,5.3102860465035455,0.6251826214861804,True,3.0310998548875436,-1.6540035701298215,True,1.554181299962245,-3.13092212505512,True,3.7971667614611953,-0.8879366635561698,True,7.210635855004981,2.5255324299876163,True,-5.656454555042736
arena-pref:heldout:000518,518,9,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,19,1020,111,0.580762573771838,True,LGSD-Large,1.2551318499671762,0.6743692761953382,True,1.4907907477370255,0.9100281739651874,True,1.794643575398456,1.213881001626618,True,1.1968215788743708,0.6160590051025328,True,1.0900519223458311,0.5092893485739931,True,0.7045916530526248
arena-pref:heldout:000519,519,4,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,64,285,328,-0.07534325372779982,False,LGSD-High,-0.8739084949338338,-0.798565241206034,False,-0.7044898443258774,-0.6291465905980775,False,-0.48343759466554026,-0.40809434093774044,False,-0.4389491332000679,-0.3636058794722681,False,-0.5132168979995724,-0.43787364427177256,False,0.029779303334032114
arena-pref:heldout:000520,520,7,creativity;domain_knowledge;problem_solving;real_world;specificity,31,516,454,0.17841218955138294,True,LGSD-Medium,0.4843906284139867,0.3059784388626038,True,0.6212176686650934,0.4428054791137105,True,0.6042940102285306,0.42588182067714764,True,0.3721843669882108,0.19377217743682784,True,0.37434683582746353,0.1959346462760806,True,0.22994717440106704
arena-pref:heldout:000521,521,6,domain_knowledge;instruction_following;real_world;specificity;technical_accuracy,25,261,158,0.04279373432027889,True,LGSD-Medium,0.32697783011840653,0.28418409579812764,True,0.563376284933754,0.5205825506134751,True,0.3841600641951515,0.3413663298748726,True,0.14496183254316497,0.10216809822288608,True,0.2832751965810687,0.2404814622607898,True,0.10088486761408277
arena-pref:heldout:000522,522,5,code;complexity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,497,798,418,-0.008710958116226741,False,LGSD-Large,-0.12157960936484835,-0.11286865124862161,False,-0.031053903136011085,-0.022342945019784344,False,0.008901926998017506,0.017612885114244248,True,-0.08684276833733062,-0.07813181022110388,False,-0.07178436082869089,-0.06307340271246414,False,0.08068628782670839
arena-pref:heldout:000523,523,9,creativity;domain_knowledge;real_world,20,495,208,0.5121512578269172,True,LGSD-Large,2.0055006477012127,1.4933493898742956,True,2.3297060065058286,1.8175547486789114,True,2.3737772311734524,1.8616259733465352,True,1.3594089321878962,0.847257674360979,True,1.485797427547191,0.9736461697202738,True,0.8879798036262614
arena-pref:heldout:000524,524,4,domain_knowledge;real_world;specificity;technical_accuracy,21,185,255,-0.1470390621037727,False,OPSD,-0.6991208707711403,-0.5520818086673676,False,-0.7670176517666492,-0.6199785896628764,False,-0.898606379498359,-0.7515673173945863,False,-0.6335110960021877,-0.486472033898415,False,-0.5842358373370069,-0.4371967752332342,False,-0.3143705421613521
arena-pref:heldout:000525,525,7,domain_knowledge;real_world;specificity;technical_accuracy,67,632,466,0.2047732122472763,True,LGSD-Large,0.4668809908414422,0.2621077785941659,True,0.41888069838387443,0.21410748613659814,True,0.5292072497555569,0.3244340375082806,True,0.3288091058130598,0.12403589356578348,True,0.34074235187838675,0.13596913963111046,True,0.18846489787717013
arena-pref:heldout:000526,526,8,complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,131,129,92,0.34274070143177326,True,LGSD-Large,0.6566799735637237,0.3139392721319504,True,0.721281342366588,0.37854064093481476,True,0.9768973496131395,0.6341566481813662,True,0.5284867400788763,0.18574603864710304,True,0.6341173421424529,0.2913766407106796,True,0.3427800074706866
arena-pref:heldout:000527,527,9,code;complexity;domain_knowledge;problem_solving;real_world;specificity;technical_accuracy,39,697,552,0.5552167160786206,True,LGSD-Large,0.77708648059342,0.22186976451479945,True,0.8380341514478101,0.2828174353691896,True,0.9794372482556403,0.4242205321770197,True,0.7573674259739439,0.20215070989532335,True,0.8010911780857408,0.24587446200712026,True,0.17834607016989945
arena-pref:heldout:000528,528,10,code;complexity;domain_knowledge;instruction_following;math;problem_solving;real_world;specificity;technical_accuracy,152,202,83,0.829001560936989,True,LGSD-High,0.468777274880676,-0.36022428605631296,True,0.3938244721008686,-0.4351770888361204,True,0.3876844636156491,-0.44131709732133984,True,0.7686007573754468,-0.060400803561542205,True,0.6678945545249775,-0.16110700641201148,True,-0.28021009090932836
arena-pref:heldout:000529,529,3,code;complexity;creativity;domain_knowledge;instruction_following;problem_solving;real_world;specificity;technical_accuracy,39,1017,916,-0.28097092979653826,False,OPSD,-0.4531868450052775,-0.17221591520873925,False,-0.5458741399141582,-0.26490321011761997,False,-0.5794473578670868,-0.2984764280705485,False,-0.4092642513728092,-0.12829332157627094,False,-0.36802331418079126,-0.087052384384253,False,-0.21142404368629553
